Year,movieId
1977,7415
1977,7492
1977,7586
1977,7703
1977,7920
1977,7923
1977,7952
1977,7980
1977,8261
1977,8635
1977,8706
1977,8794
1977,8885
1977,8894
1977,26379
1977,26380
1977,26383
1977,26386
1977,26387
1977,26391
1977,26392
1977,26393
1977,26394
1977,26403
1977,26431
1977,30949
1977,31140
1977,31150
1977,31193
1977,32234
1977,32649
1977,32674
1977,32716
1977,32906
1977,39529
1977,39931
1977,41411
1977,44628
1977,44763
1977,45036
1977,47538
1977,49123
1977,50615
1977,50641
1977,52767
1977,58228
1977,59938
1977,61031
1977,69849
1977,71180
1977,71973
1977,72559
1977,72657
1977,73355
1977,73614
1977,73824
1977,77808
1977,78222
1977,78967
1977,79507
1977,79578
1977,80417
1977,80810
1977,82049
1977,83273
1977,85403
1977,86083
1977,87368
1977,87806
1977,89133
1977,89819
1977,90035
1977,90543
1977,90609
1977,91862
1977,94080
1977,94128
1977,94202
1977,96288
1977,96547
1977,97070
1977,97726
1977,98471
1977,98493
1977,98595
1977,99169
1977,99850
1977,100257
1977,100446
1977,101339
1977,102131
1977,102323
1977,102340
1977,102485
1977,102602
1977,103087
1977,103112
1977,104835
1977,106616
1977,107013
1977,107289
1977,107690
1977,107842
1977,109418
1977,109450
1977,109520
1977,110219
1977,110441
1977,110649
1977,111130
1977,111233
1977,111789
1977,112060
1977,112442
1977,112792
1977,112961
1977,113457
1977,114417
1977,114764
1977,116000
1977,117129
1977,117696
1977,118528
1977,118544
1977,118558
1977,118566
1977,119031
1977,119035
1977,120861
1977,121126
1977,121312
1977,125998
1977,126012
1977,127569
1977,127644
1977,127721
1977,127851
1977,128391
1977,128393
1977,128876
1977,129460
1977,129646
1978,1194
1978,1263
1978,1380
1978,1388
1978,1982
1978,2038
1978,2055
1978,2091
1978,2116
1978,2131
1978,2138
1978,2163
1978,2534
1978,2640
1978,2779
1978,2789
1978,2866
1978,2924
1978,2932
1978,3015
1978,3024
1978,3204
1978,3304
1978,3421
1978,3445
1978,3498
1978,3519
1978,3560
1978,3724
1978,3732
1978,3813
1978,4201
1978,4212
1978,4316
1978,4331
1978,4441
1978,4695
1978,4705
1978,4925
1978,5036
1978,5087
1978,5140
1978,5352
1978,5382
1978,5385
1978,5431
1978,5543
1978,5735
1978,5834
1978,5891
1978,6316
1978,6725
1978,6730
1978,6779
1978,7001
1978,7107
1978,7387
1978,7412
1978,7723
1978,7813
1978,8069
1978,8259
1978,8391
1978,8452
1978,8499
1978,8596
1978,8649
1978,8889
1978,8924
1978,8926
1978,26388
1978,26389
1978,26395
1978,26397
1978,26398
1978,26399
1978,26400
1978,26402
1978,26404
1978,26410
1978,26411
1978,26413
1978,26414
1978,26433
1978,32329
1978,32385
1978,32954
1978,33027
1978,33912
1978,33940
1978,34548
1978,35738
1978,40973
1978,41136
1978,43552
1978,44601
1978,44911
1978,45047
1978,46862
1978,48704
1978,51111
1978,51277
1978,52319
1978,52495
1978,53453
1978,54493
1978,58007
1978,61470
1978,69136
1978,69370
1978,70537
1978,73031
1978,73064
1978,73919
1978,74339
1978,76312
1978,77293
1978,79828
1978,80447
1978,80456
1978,81613
1978,81959
1978,82003
1978,82186
1978,84479
1978,84538
1978,86087
1978,86089
1978,86151
1978,86237
1978,87061
1978,87633
1978,89069
1978,90493
1978,90706
1978,92343
1978,92435
1978,93672
1978,94670
1978,94767
1978,96933
1978,98497
1978,98856
1978,98996
1978,100411
1978,101123
1978,102541
1978,104013
1978,104099
1978,104803
1978,104870
1978,105304
1978,105509
1978,106822
1978,107128
1978,107185
1978,107404
1978,107445
1978,107477
1978,108808
1978,109598
1978,109983
1978,110052
1978,110177
1978,110657
1978,111107
1978,111583
1978,111749
1978,113234
1978,113721
1978,114124
1978,114382
1978,115531
1978,116787
1978,119037
1978,119082
1978,119157
1978,119830
1978,121644
1978,121825
1978,122861
1978,123951
1978,125599
1978,125986
1978,126917
1978,128395
1978,128397
1978,128399
1978,129769
1978,129875
1978,130562
1978,131102
1979,1001
1979,1080
1979,1161
1979,1208
1979,1214
1979,1232
1979,1244
1979,1292
1979,1327
1979,1371
1979,1955
1979,2016
1979,2034
1979,2109
1979,2409
1979,2526
1979,2536
1979,2537
1979,2862
1979,2901
1979,2954
1979,2971
1979,3040
1979,3135
1979,3359
1979,3396
1979,3420
1979,3428
1979,3506
1979,3638
1979,3702
1979,3804
1979,4197
1979,4292
1979,4788
1979,4811
1979,4893
1979,5165
1979,5209
1979,5336
1979,5371
1979,5376
1979,5412
1979,5489
1979,5544
1979,5600
1979,5642
1979,6032
1979,6066
1979,6170
1979,6277
1979,6413
1979,6511
1979,6521
1979,6658
1979,6665
1979,6735
1979,6748
1979,6821
1979,6990
1979,7104
1979,7414
1979,7698
1979,7762
1979,7764
1979,7802
1979,7948
1979,7990
1979,8253
1979,8340
1979,8427
1979,8756
1979,8769
1979,8822
1979,8844
1979,8856
1979,8899
1979,8923
1979,26401
1979,26409
1979,26416
1979,26417
1979,26418
1979,26422
1979,26424
1979,26425
1979,26429
1979,26430
1979,26432
1979,26435
1979,31502
1979,31522
1979,32149
1979,32325
1979,33126
1979,33507
1979,34051
1979,34170
1979,34206
1979,37545
1979,37683
1979,39941
1979,42163
1979,42491
1979,43177
1979,44041
1979,46311
1979,46441
1979,46788
1979,55159
1979,55652
1979,55757
1979,65796
1979,66539
1979,67980
1979,68544
1979,68614
1979,69356
1979,70924
1979,71762
1979,73317
1979,73639
1979,77990
1979,79533
1979,79568
1979,80146
1979,80738
1979,80990
1979,81806
1979,81987
1979,83972
1979,85883
1979,86382
1979,88015
1979,90286
1979,90488
1979,92174
1979,94394
1979,96060
1979,96082
1979,96598
1979,96789
1979,98460
1979,98477
1979,98499
1979,98501
1979,99251
1979,99308
1979,100509
1979,101616
1979,102176
1979,102284
1979,102305
1979,102735
1979,102749
1979,102765
1979,103177
1979,103182
1979,105526
1979,106024
1979,106704
1979,107682
1979,108524
1979,108583
1979,108846
1979,109764
1979,109985
1979,110006
1979,110223
1979,110510
1979,111653
1979,111696
1979,112081
1979,112251
1979,112483
1979,112493
1979,113022
1979,114234
1979,114503
1979,115080
1979,116102
1979,116305
1979,117672
1979,118500
1979,119039
1979,119041
1979,119043
1979,119456
1979,119695
1979,119832
1979,119836
1979,120821
1979,122770
1979,123609
1979,125976
1979,126038
1979,126591
1979,126969
1979,128401
1979,129056
1979,129432
1979,129873
1980,684
1980,1128
1980,1130
1980,1135
1980,1196
1980,1220
1980,1228
1980,1258
1980,1286
1980,1436
1980,1956
1980,1974
1980,1987
1980,2050
1980,2088
1980,2130
1980,2150
1980,2240
1980,2286
1980,2290
1980,2313
1980,2525
1980,2641
1980,2791
1980,2851
1980,2950
1980,2988
1980,3091
1980,3137
1980,3235
1980,3403
1980,3552
1980,3586
1980,3587
1980,3619
1980,3649
1980,3652
1980,3811
1980,3834
1980,4177
1980,4198
1980,4289
1980,4291
1980,4335
1980,4706
1980,4713
1980,4714
1980,4715
1980,4716
1980,4717
1980,4751
1980,4752
1980,4826
1980,4827
1980,4828
1980,4830
1980,4831
1980,4832
1980,4833
1980,4834
1980,4835
1980,4836
1980,4837
1980,4838
1980,4839
1980,4840
1980,4841
1980,4842
1980,4931
1980,4932
1980,4933
1980,4934
1980,4935
1980,4936
1980,4937
1980,4939
1980,4940
1980,4941
1980,4956
1980,5042
1980,5043
1980,5044
1980,5045
1980,5125
1980,5160
1980,5179
1980,5180
1980,5181
1980,5182
1980,5183
1980,5184
1980,5185
1980,5186
1980,5187
1980,5188
1980,5189
1980,5190
1980,5192
1980,5193
1980,5194
1980,5196
1980,5197
1980,5198
1980,5199
1980,5200
1980,5201
1980,5202
1980,5203
1980,5204
1980,5205
1980,5206
1980,5207
1980,5208
1980,5211
1980,5212
1980,5213
1980,5215
1980,5216
1980,5217
1980,5238
1980,5239
1980,5240
1980,5241
1980,5242
1980,5243
1980,5244
1980,5245
1980,5246
1980,5249
1980,5250
1980,5251
1980,5252
1980,5253
1980,5311
1980,5413
1980,5542
1980,5696
1980,5697
1980,5698
1980,5699
1980,5700
1980,5701
1980,5702
1980,5703
1980,5704
1980,5705
1980,6000
1980,6353
1980,6835
1980,7790
1980,7823
1980,8736
1980,8853
1980,8858
1980,8883
1980,8906
1980,26436
1980,26438
1980,30994
1980,44124
1980,44595
1980,51619
1980,53450
1980,55659
1980,65078
1980,65640
1980,68480
1980,68897
1980,69241
1980,70130
1980,71650
1980,72022
1980,72216
1980,72612
1980,74870
1980,77658
1980,78084
1980,79238
1980,79640
1980,79882
1980,80179
1980,81117
1980,81617
1980,82353
1980,82904
1980,84181
1980,84442
1980,85544
1980,86493
1980,87408
1980,89516
1980,89610
1980,91391
1980,91954
1980,91991
1980,92184
1980,95427
1980,95615
1980,95746
1980,96428
1980,96730
1980,96921
1980,97494
1980,98503
1980,99596
1980,102039
1980,102221
1980,102544
1980,102781
1980,103359
1980,103598
1980,104673
1980,105416
1980,107248
1980,107894
1980,107914
1980,109168
1980,109205
1980,109364
1980,109448
1980,111310
1980,112577
1980,112648
1980,112798
1980,113323
1980,113739
1980,115754
1980,117592
1980,118492
1980,118522
1980,119049
1980,121279
1980,122282
1980,123099
1980,123613
1980,125854
1980,125928
1980,125950
1980,126060
1980,126935
1980,127029
1980,128530
1980,130408
1981,610
1981,681
1981,1033
1981,1124
1981,1129
1981,1198
1981,1233
1981,1264
1981,1321
1981,1335
1981,1663
1981,1957
1981,1975
1981,1983
1981,2041
1981,2044
1981,2075
1981,2254
1981,2301
1981,2639
1981,2790
1981,2872
1981,2878
1981,2917
1981,2929
1981,2968
1981,2989
1981,3014
1981,3021
1981,3029
1981,3036
1981,3048
1981,3397
1981,3524
1981,3529
1981,3621
1981,3679
1981,3703
1981,3725
1981,3731
1981,3734
1981,3805
1981,3970
1981,3971
1981,4105
1981,4179
1981,4396
1981,4415
1981,4417
1981,4439
1981,4443
1981,4696
1981,4784
1981,4793
1981,4909
1981,4938
1981,4946
1981,5039
1981,5089
1981,5195
1981,5210
1981,5237
1981,5427
1981,5439
1981,5518
1981,5540
1981,5555
1981,5567
1981,5655
1981,5706
1981,5707
1981,5708
1981,5709
1981,5710
1981,5711
1981,5712
1981,5713
1981,5714
1981,5715
1981,5717
1981,5718
1981,5719
1981,5720
1981,5721
1981,5722
1981,5723
1981,5724
1981,5725
1981,5726
1981,5727
1981,5728
1981,5729
1981,5730
1981,5731
1981,5732
1981,5733
1981,5734
1981,5741
1981,5742
1981,5743
1981,5744
1981,5745
1981,5746
1981,5747
1981,5748
1981,5749
1981,5750
1981,5751
1981,5752
1981,5753
1981,5754
1981,5755
1981,5756
1981,5757
1981,5758
1981,5759
1981,5760
1981,5761
1981,5762
1981,5763
1981,5764
1981,5765
1981,5766
1981,5767
1981,5768
1981,5769
1981,5770
1981,5771
1981,5772
1981,5773
1981,5774
1981,5775
1981,5776
1981,5777
1981,5779
1981,5780
1981,5781
1981,5782
1981,5844
1981,5845
1981,5846
1981,5847
1981,5848
1981,5849
1981,5850
1981,5851
1981,5852
1981,5853
1981,5854
1981,5855
1981,5856
1981,5857
1981,5858
1981,5859
1981,5860
1981,5861
1981,5862
1981,5863
1981,5864
1981,5865
1981,5866
1981,5867
1981,5868
1981,5869
1981,5910
1981,5911
1981,5912
1981,5913
1981,5914
1981,5915
1981,5916
1981,5917
1981,6118
1981,7339
1981,7356
1981,7409
1981,8359
1981,8770
1981,26362
1981,26444
1981,26448
1981,26450
1981,41706
1981,52995
1981,58847
1981,69947
1981,71047
1981,72931
1981,73987
1981,78381
1981,78669
1981,79276
1981,80328
1981,80816
1981,81501
1981,83295
1981,83415
1981,84183
1981,86657
1981,86802
1981,87006
1981,87766
1981,90453
1981,91106
1981,91619
1981,91860
1981,93289
1981,93674
1981,95560
1981,96460
1981,97792
1981,97849
1981,98520
1981,103273
1981,103629
1981,103683
1981,104453
1981,104780
1981,105135
1981,105335
1981,106702
1981,107238
1981,107869
1981,108241
1981,108685
1981,108687
1981,110061
1981,111405
1981,112517
1981,113033
1981,113618
1981,114633
1981,115279
1981,115727
1981,116291
1981,116387
1981,116833
1981,116837
1981,116971
1981,117462
1981,118786
1981,119045
1981,119051
1981,119312
1981,120875
1981,125936
1981,128711
1981,129881
1982,541
1982,774
1982,921
1982,1081
1982,1096
1982,1097
1982,1150
1982,1293
1982,1298
1982,1326
1982,1346
1982,1360
1982,1374
1982,1381
1982,1587
1982,1976
1982,1984
1982,1994
1982,2068
1982,2104
1982,2105
1982,2110
1982,2139
1982,2140
1982,2255
1982,2256
1982,2288
1982,2403
1982,2410
1982,2518
1982,2659
1982,2668
1982,2757
1982,2792
1982,2919
1982,2955
1982,2970
1982,3016
1982,3047
1982,3068
1982,3085
1982,3210
1982,3221
1982,3313
1982,3431
1982,3543
1982,3561
1982,3592
1982,3688
1982,3938
1982,4039
1982,4041
1982,4280
1982,4361
1982,4418
1982,4535
1982,4697
1982,4858
1982,4894
1982,4915
1982,4929
1982,4986
1982,5038
1982,5049
1982,5288
1982,5658
1982,5716
1982,5778
1982,5898
1982,5918
1982,5919
1982,5920
1982,5921
1982,5922
1982,5923
1982,5924
1982,5925
1982,5926
1982,5927
1982,5928
1982,5929
1982,5930
1982,5931
1982,5932
1982,5933
1982,5934
1982,5935
1982,5936
1982,5938
1982,5939
1982,5940
1982,6037
1982,6074
1982,6075
1982,6077
1982,6078
1982,6079
1982,6080
1982,6081
1982,6082
1982,6083
1982,6084
1982,6085
1982,6086
1982,6087
1982,6088
1982,6089
1982,6090
1982,6091
1982,6092
1982,6093
1982,6094
1982,6095
1982,6096
1982,6097
1982,6098
1982,6099
1982,6100
1982,6101
1982,6102
1982,6103
1982,6104
1982,6105
1982,6106
1982,6107
1982,6108
1982,6109
1982,6110
1982,6111
1982,6112
1982,6113
1982,6114
1982,6115
1982,6116
1982,6117
1982,6119
1982,6120
1982,6121
1982,6122
1982,6124
1982,6125
1982,6126
1982,6127
1982,6128
1982,6129
1982,6130
1982,6131
1982,6132
1982,6133
1982,6134
1982,6135
1982,6138
1982,6139
1982,6140
1982,6141
1982,6142
1982,6143
1982,6144
1982,6145
1982,6146
1982,6147
1982,6148
1982,6149
1982,6150
1982,6151
1982,6153
1982,8750
1982,26446
1982,26452
1982,26453
1982,26459
1982,31047
1982,32082
1982,32840
1982,43444
1982,47860
1982,49817
1982,50977
1982,57940
1982,58904
1982,59888
1982,59905
1982,68541
1982,71027
1982,72035
1982,72609
1982,73194
1982,73202
1982,74271
1982,77342
1982,80315
1982,81072
1982,81660
1982,83658
1982,86061
1982,86829
1982,90845
1982,91208
1982,91388
1982,91488
1982,92408
1982,93727
1982,95517
1982,96255
1982,97330
1982,97915
1982,98114
1982,98228
1982,98558
1982,98759
1982,102219
1982,102252
1982,103528
1982,104015
1982,105236
1982,105873
1982,106046
1982,106824
1982,110342
1982,111038
1982,111407
1982,112844
1982,114721
1982,114842
1982,115277
1982,115604
1982,119053
1982,119055
1982,120877
1982,121241
1982,122062
1982,122623
1982,125944
1982,126024
1982,127258
1982,128846
1982,129640
1982,129751
1983,1210
1983,1231
1983,1238
1983,1289
1983,1323
1983,1389
1983,1958
1983,2070
1983,2097
1983,2111
1983,2114
1983,2118
1983,2121
1983,2241
1983,2352
1983,2512
1983,2517
1983,2642
1983,2795
1983,2804
1983,2855
1983,2897
1983,2902
1983,2915
1983,2942
1983,3039
1983,3331
1983,3347
1983,3497
1983,3550
1983,3584
1983,3591
1983,3689
1983,3691
1983,3843
1983,3846
1983,4204
1983,4262
1983,4275
1983,4353
1983,4589
1983,4807
1983,4809
1983,4950
1983,4957
1983,4987
1983,5012
1983,5032
1983,5041
1983,5054
1983,5100
1983,5101
1983,5158
1983,5226
1983,5248
1983,5360
1983,5650
1983,5694
1983,5937
1983,6001
1983,6076
1983,6123
1983,6136
1983,6152
1983,6168
1983,6169
1983,6241
1983,6632
1983,6638
1983,6653
1983,6774
1983,6807
1983,6969
1983,6979
1983,6989
1983,7133
1983,7232
1983,7410
1983,7480
1983,7490
1983,7570
1983,7573
1983,7759
1983,7934
1983,8148
1983,8168
1983,8183
1983,8224
1983,8379
1983,8448
1983,8579
1983,8722
1983,8823
1983,8827
1983,26462
1983,26463
1983,26464
1983,26465
1983,26467
1983,26468
1983,26470
1983,26471
1983,26475
1983,26476
1983,26479
1983,26480
1983,26481
1983,26483
1983,26484
1983,26485
1983,26486
1983,26487
1983,26488
1983,26489
1983,26490
1983,26491
1983,26492
1983,26493
1983,26495
1983,26496
1983,27176
1983,31035
1983,32444
1983,32518
1983,32689
1983,33021
1983,33253
1983,33573
1983,36711
1983,36752
1983,42938
1983,42946
1983,44653
1983,46604
1983,48198
1983,49754
1983,53873
1983,53967
1983,57706
1983,58598
1983,58760
1983,58812
1983,60880
1983,69503
1983,70370
1983,71474
1983,71488
1983,71606
1983,73370
1983,73641
1983,77204
1983,77416
1983,78235
1983,78721
1983,80072
1983,83038
1983,84131
1983,84565
1983,84829
1983,85585
1983,87010
1983,87977
1983,88417
1983,88979
1983,89285
1983,89478
1983,89872
1983,90460
1983,90495
1983,90958
1983,91304
1983,91632
1983,92593
1983,93469
1983,94222
1983,94407
1983,94473
1983,95302
1983,96629
1983,98224
1983,98560
1983,98623
1983,99380
1983,100306
1983,101433
1983,101666
1983,101680
1983,102248
1983,102342
1983,102526
1983,103500
1983,104520
1983,105252
1983,106376
1983,107232
1983,108196
1983,108214
1983,108597
1983,109290
1983,113974
1983,115529
1983,116289
1983,116955
1983,117460
1983,118091
1983,118189
1983,118302
1983,118482
1983,119057
1983,119084
1983,119850
1983,120272
1983,120432
1983,120879
1983,121111
1983,122325
1983,125359
1983,126002
1983,126186
1983,127843
1983,128677
1983,130040
1984,1225
1984,1227
1984,1240
1984,1288
1984,1299
1984,1305
1984,1347
1984,1375
1984,1965
1984,1977
1984,2003
1984,2021
1984,2100
1984,2115
1984,2117
1984,2122
1984,2144
1984,2161
1984,2242
1984,2257
1984,2258
1984,2259
1984,2311
1984,2347
1984,2364
1984,2378
1984,2397
1984,2406
1984,2420
1984,2613
1984,2716
1984,2852
1984,2859
1984,2928
1984,2945
1984,3041
1984,3070
1984,3098
1984,3109
1984,3110
1984,3111
1984,3206
1984,3222
1984,3308
1984,3342
1984,3398
1984,3441
1984,3525
1984,3683
1984,3699
1984,3700
1984,3708
1984,3766
1984,3770
1984,3791
1984,3877
1984,3925
1984,3937
1984,4000
1984,4085
1984,4214
1984,4222
1984,4397
1984,4690
1984,4692
1984,4860
1984,4971
1984,4985
1984,5031
1984,5040
1984,5061
1984,5078
1984,5276
1984,5277
1984,5344
1984,5428
1984,5500
1984,5568
1984,5797
1984,5889
1984,5897
1984,6039
1984,6044
1984,6137
1984,6312
1984,6347
1984,6348
1984,6349
1984,6628
1984,6719
1984,6729
1984,6809
1984,6814
1984,6828
1984,6894
1984,6991
1984,7035
1984,7087
1984,7099
1984,7134
1984,7220
1984,7283
1984,7292
1984,7616
1984,7716
1984,7727
1984,7928
1984,7947
1984,7983
1984,8122
1984,8266
1984,8393
1984,8591
1984,8610
1984,8633
1984,8634
1984,8729
1984,8742
1984,8901
1984,9013
1984,9016
1984,26472
1984,26494
1984,26497
1984,26498
1984,26501
1984,26502
1984,26504
1984,26505
1984,26507
1984,26509
1984,26510
1984,26512
1984,26513
1984,26514
1984,26519
1984,26520
1984,26521
1984,26523
1984,26524
1984,26526
1984,26527
1984,31251
1984,31750
1984,32116
1984,32433
1984,32627
1984,32825
1984,32860
1984,37444
1984,42351
1984,43389
1984,47868
1984,51617
1984,53022
1984,54455
1984,60237
1984,62254
1984,64368
1984,67257
1984,68153
1984,69699
1984,69858
1984,70186
1984,70421
1984,70517
1984,71709
1984,71804
1984,72552
1984,72850
1984,73822
1984,74141
1984,74782
1984,76860
1984,79207
1984,80100
1984,81411
1984,82386
1984,84736
1984,84796
1984,89674
1984,90108
1984,90570
1984,90873
1984,91634
1984,92272
1984,92894
1984,93612
1984,95486
1984,96732
1984,97705
1984,98617
1984,98761
1984,99126
1984,99673
1984,99739
1984,99815
1984,101595
1984,101717
1984,101825
1984,101926
1984,102269
1984,104213
1984,104954
1984,105410
1984,105761
1984,107061
1984,107460
1984,108860
1984,108862
1984,108942
1984,108989
1984,109931
1984,110858
1984,111264
1984,111401
1984,112444
1984,114177
1984,114673
1984,114838
1984,116521
1984,116682
1984,116835
1984,117458
1984,117504
1984,119059
1984,119878
1984,120881
1984,121159
1984,126405
1984,128556
1984,129245
1984,129506
1984,130746
1985,545
1985,980
1985,1199
1985,1217
1985,1257
1985,1270
1985,1297
1985,1300
1985,1674
1985,1959
1985,1968
1985,1969
1985,1978
1985,2005
1985,2033
1985,2065
1985,2069
1985,2073
1985,2077
1985,2086
1985,2093
1985,2134
1985,2143
1985,2146
1985,2344
1985,2369
1985,2370
1985,2371
1985,2373
1985,2376
1985,2377
1985,2379
1985,2399
1985,2401
1985,2402
1985,2405
1985,2407
1985,2411
1985,2413
1985,2414
1985,2615
1985,2655
1985,2739
1985,2758
1985,2787
1985,2794
1985,2867
1985,3018
1985,3102
1985,3169
1985,3214
1985,3223
1985,3251
1985,3385
1985,3399
1985,3401
1985,3402
1985,3432
1985,3479
1985,3501
1985,3608
1985,3637
1985,3685
1985,3690
1985,3693
1985,3704
1985,3767
1985,3816
1985,3819
1985,3961
1985,4001
1985,4010
1985,4182
1985,4219
1985,4276
1985,4293
1985,4435
1985,4442
1985,4533
1985,4565
1985,4691
1985,4919
1985,4949
1985,4952
1985,4983
1985,5278
1985,5310
1985,5332
1985,5335
1985,5367
1985,5433
1985,5471
1985,5538
1985,5587
1985,5736
1985,5895
1985,6036
1985,6053
1985,6200
1985,6345
1985,6582
1985,6636
1985,6664
1985,6718
1985,6731
1985,6744
1985,6786
1985,6803
1985,6804
1985,6815
1985,6818
1985,6896
1985,6906
1985,6964
1985,7027
1985,7036
1985,7040
1985,7047
1985,7083
1985,7240
1985,7307
1985,7308
1985,7340
1985,7393
1985,7419
1985,7481
1985,7566
1985,7615
1985,7743
1985,7847
1985,8392
1985,8655
1985,8845
1985,8880
1985,8884
1985,9004
1985,26515
1985,26528
1985,26529
1985,26530
1985,26532
1985,26536
1985,26538
1985,26539
1985,26540
1985,26542
1985,26544
1985,26546
1985,26547
1985,26550
1985,26551
1985,26553
1985,26554
1985,26555
1985,26558
1985,26559
1985,26560
1985,26561
1985,26562
1985,26581
1985,27164
1985,30981
1985,31038
1985,32109
1985,32646
1985,33188
1985,33294
1985,34353
1985,34800
1985,36152
1985,40586
1985,42591
1985,42943
1985,44153
1985,47356
1985,53771
1985,53843
1985,54049
1985,54067
1985,58520
1985,58578
1985,59947
1985,62662
1985,62761
1985,63069
1985,63788
1985,65518
1985,66365
1985,69722
1985,69949
1985,70423
1985,71096
1985,73460
1985,75434
1985,76127
1985,77688
1985,78276
1985,78895
1985,80247
1985,82068
1985,83222
1985,86085
1985,86288
1985,88040
1985,88676
1985,90245
1985,90364
1985,90598
1985,92477
1985,93196
1985,95484
1985,96242
1985,97817
1985,98513
1985,98633
1985,102976
1985,103411
1985,105034
1985,105490
1985,105976
1985,106048
1985,106676
1985,106729
1985,106791
1985,106986
1985,107410
1985,107466
1985,109185
1985,113227
1985,113951
1985,114122
1985,114627
1985,115023
1985,115038
1985,115469
1985,115708
1985,116766
1985,116949
1985,117698
1985,117728
1985,120450
1985,121119
1985,122783
1985,123198
1985,123621
1985,125213
1985,125966
1985,126078
1985,128239
1985,128358
1985,128548
1985,128669
1985,128960
1985,130978
1986,723
1986,1090
1986,1101
1986,1131
1986,1132
1986,1155
1986,1200
1986,1259
1986,1273
1986,1275
1986,1296
1986,1330
1986,1349
1986,1376
1986,1967
1986,1979
1986,1995
1986,2046
1986,2048
1986,2076
1986,2119
1986,2141
1986,2145
1986,2147
1986,2148
1986,2159
1986,2260
1986,2261
1986,2262
1986,2312
1986,2345
1986,2348
1986,2349
1986,2368
1986,2374
1986,2375
1986,2380
1986,2415
1986,2416
1986,2417
1986,2418
1986,2419
1986,2421
1986,2450
1986,2453
1986,2455
1986,2457
1986,2458
1986,2460
1986,2463
1986,2464
1986,2465
1986,2466
1986,2467
1986,2468
1986,2469
1986,2470
1986,2472
1986,2473
1986,2474
1986,2475
1986,2476
1986,2477
1986,2478
1986,2614
1986,2734
1986,2735
1986,2736
1986,2738
1986,2740
1986,2741
1986,2742
1986,2743
1986,2744
1986,2745
1986,2746
1986,2749
1986,2786
1986,2815
1986,2846
1986,2903
1986,2918
1986,2934
1986,2938
1986,2992
1986,3112
1986,3360
1986,3389
1986,3390
1986,3422
1986,3442
1986,3443
1986,3459
1986,3465
1986,3480
1986,3491
1986,3692
1986,3696
1986,3707
1986,3740
1986,3763
1986,3941
1986,4006
1986,4043
1986,4180
1986,4210
1986,4218
1986,4355
1986,4362
1986,4407
1986,4410
1986,4492
1986,4545
1986,4753
1986,4812
1986,4981
1986,5162
1986,5342
1986,5437
1986,5539
1986,5548
1986,5592
1986,5978
1986,5988
1986,6177
1986,6201
1986,6206
1986,6308
1986,6315
1986,6346
1986,6350
1986,6471
1986,6473
1986,6601
1986,6637
1986,6644
1986,6795
1986,6800
1986,6843
1986,6993
1986,7011
1986,7042
1986,7233
1986,7271
1986,7310
1986,7704
1986,7815
1986,7984
1986,8119
1986,8501
1986,8680
1986,8721
1986,8743
1986,8849
1986,8855
1986,8933
1986,26564
1986,26565
1986,26566
1986,26567
1986,26569
1986,26571
1986,26574
1986,26577
1986,26578
1986,26580
1986,26582
1986,26585
1986,31000
1986,31892
1986,32230
1986,32617
1986,36363
1986,38583
1986,41753
1986,42191
1986,42956
1986,43838
1986,44825
1986,45642
1986,47460
1986,48381
1986,49757
1986,49953
1986,50574
1986,51503
1986,52938
1986,54229
1986,55460
1986,55681
1986,56548
1986,58850
1986,59895
1986,60336
1986,60981
1986,61724
1986,62063
1986,65612
1986,66152
1986,66904
1986,69856
1986,70050
1986,72777
1986,72784
1986,73851
1986,74017
1986,75823
1986,79232
1986,80122
1986,80141
1986,80352
1986,80717
1986,80744
1986,81147
1986,81238
1986,86745
1986,88483
1986,89045
1986,89969
1986,90258
1986,90288
1986,91531
1986,92118
1986,92713
1986,93531
1986,95139
1986,95145
1986,97546
1986,98783
1986,98821
1986,98941
1986,99499
1986,104301
1986,105117
1986,105184
1986,105890
1986,107132
1986,107426
1986,108202
1986,109733
1986,113143
1986,113261
1986,113541
1986,113686
1986,114128
1986,114893
1986,115040
1986,116086
1986,116108
1986,116923
1986,118274
1986,118860
1986,119061
1986,120843
1986,120883
1986,121324
1986,124965
1986,125305
1986,125954
1986,125984
1986,126004
1986,126573
1986,127086
1986,128558
1986,128598
1986,131052
1987,771
1987,792
1987,1088
1987,1197
1987,1202
1987,1211
1987,1222
1987,1255
1987,1261
1987,1290
1987,1332
1987,1394
1987,1395
1987,1960
1987,1970
1987,1988
1987,2000
1987,2133
1987,2149
1987,2164
1987,2194
1987,2243
1987,2244
1987,2381
1987,2449
1987,2451
1987,2643
1987,2737
1987,2748
1987,2750
1987,2751
1987,2752
1987,2753
1987,2754
1987,2755
1987,2756
1987,2880
1987,2956
1987,2972
1987,2985
1987,3017
1987,3026
1987,3033
1987,3042
1987,3072
1987,3090
1987,3094
1987,3101
1987,3329
1987,3388
1987,3391
1987,3393
1987,3394
1987,3395
1987,3433
1987,3448
1987,3478
1987,3505
1987,3527
1987,3547
1987,3576
1987,3650
1987,3673
1987,3698
1987,3706
1987,3715
1987,3716
1987,3727
1987,3777
1987,3917
1987,3939
1987,3962
1987,4002
1987,4005
1987,4007
1987,4037
1987,4078
1987,4079
1987,4080
1987,4081
1987,4082
1987,4083
1987,4084
1987,4086
1987,4087
1987,4088
1987,4089
1987,4090
1987,4091
1987,4092
1987,4094
1987,4095
1987,4096
